b_336,c_4219
b_90,c_13292
b_1508,c_25132
b_851,c_19056
b_761,c_13237
b_359,c_7777
b_1281,c_3132
b_1019,c_5579
b_40,c_16533
b_637,c_20959
b_1210,c_15909
b_1280,c_16014
b_1527,c_25596
b_1069,c_11000
b_111,c_26838
b_1457,c_9797
b_126,c_17752
b_1512,c_25595
b_1325,c_4233
b_340,c_1948
b_724,c_19679
b_923,c_12528
b_1550,c_10739
b_1113,c_24291
b_951,c_1276
b_271,c_25986
b_660,c_20785
b_358,c_18219
b_710,c_14331
b_965,c_21075
b_1150,c_18689
b_142,c_27524
b_119,c_21826
b_1168,c_25678
b_362,c_31282
b_630,c_25218
b_1235,c_21136
b_848,c_13827
b_1306,c_20411
b_180,c_19905
b_1036,c_28303
b_1097,c_7711
b_772,c_6522
b_543,c_30058
b_874,c_2720
b_875,c_713
b_268,c_10230
b_227,c_21680
b_1237,c_18449
b_893,c_20294
b_1486,c_1630
b_65,c_16226
b_238,c_24321
b_804,c_15338
b_762,c_4858
b_566,c_7125
b_578,c_19782
b_489,c_21422
b_572,c_24359
b_3,c_4274
b_298,c_19507
b_404,c_28195
b_101,c_4525
b_1354,c_21783
b_135,c_26072
b_1209,c_24440
b_1314,c_15739
b_641,c_714
b_644,c_24166
b_382,c_26715
b_897,c_16080
b_322,c_2169
b_271,c_5080
b_945,c_21829
b_106,c_22572
b_1372,c_5292
b_689,c_11188
b_152,c_11621
b_726,c_1821
b_673,c_18575
b_248,c_23076
b_1212,c_30102
b_887,c_25407
b_1014,c_20833
b_550,c_25277
b_81,c_30705
b_1417,c_6765
b_922,c_10118
b_1334,c_25613
b_914,c_24394
b_813,c_23627
b_1448,c_16419
b_1243,c_29375
b_288,c_14091
b_786,c_21163
b_498,c_29759
b_1268,c_11301
b_100,c_27079
b_1200,c_8825
b_307,c_21373
b_190,c_863
b_1307,c_21094
b_486,c_20821
b_1349,c_16744
b_1508,c_14061
b_586,c_15405
b_486,c_14618
b_1239,c_29748
b_135,c_16497
b_106,c_14318
b_195,c_16116
b_1304,c_13876
b_1501,c_579
b_146,c_7723
b_449,c_9418
b_930,c_24217
b_512,c_29305
b_1247,c_23023
b_587,c_7444
b_1124,c_15155
b_993,c_20887
b_979,c_3125
b_356,c_17324
b_260,c_12073
b_1128,c_4118
b_752,c_17166
b_1087,c_10121
b_986,c_6153
b_216,c_5758
b_726,c_26284
b_1311,c_4418
b_432,c_14126
b_385,c_22003
b_1311,c_19399
b_305,c_24585
b_232,c_10707
b_735,c_26763
b_611,c_12723
b_128,c_30388
b_215,c_29157
b_592,c_634
b_36,c_2084
b_383,c_15090
b_1249,c_8268
b_161,c_29500
b_711,c_19501
b_105,c_197
b_1245,c_10530
b_725,c_19468
b_1369,c_12428
b_587,c_8594
b_1122,c_28966
b_436,c_26279
b_4,c_23407
b_598,c_1599
b_690,c_5518
b_350,c_6452
b_568,c_25145
b_1260,c_4231
b_1031,c_1660
b_834,c_26074
b_847,c_8493
b_708,c_23963
b_1299,c_23296
b_834,c_20754
b_706,c_5112
b_1244,c_4097
b_1511,c_21179
b_1326,c_15277
b_547,c_24094
b_1363,c_6495
b_1551,c_13535
b_1510,c_8838
b_226,c_14336
b_876,c_20587
b_262,c_135
b_957,c_6534
b_1399,c_9475
b_459,c_15923
b_934,c_19280
b_1301,c_27191
b_274,c_28207
b_821,c_560
b_1077,c_24860
b_798,c_12825
b_891,c_5337
b_458,c_27316
b_590,c_22869
b_265,c_30143
b_632,c_29723
b_366,c_30813
b_1523,c_29124
b_1315,c_23507
b_28,c_12866
b_478,c_1312
b_1042,c_19995
b_884,c_27806
b_608,c_3183
b_864,c_18883
b_1487,c_21874
b_1288,c_8267
b_1551,c_25180
b_720,c_4214
b_234,c_18771
b_493,c_23969
b_218,c_345
b_1495,c_23382
b_1314,c_16695
b_1397,c_13413
b_822,c_27118
b_841,c_22206
b_1339,c_4402
b_1243,c_6488
b_1499,c_7000
b_566,c_30387
b_1133,c_28792
b_867,c_21767
b_1387,c_803
b_660,c_4467
b_763,c_29010
b_844,c_30438
b_719,c_6366
b_337,c_12617
b_595,c_8731
b_1093,c_15088
b_845,c_2108
b_173,c_24919
b_727,c_21006
b_1295,c_27085
b_764,c_30731
b_707,c_23591
b_473,c_21496
b_769,c_23949
b_1205,c_1735
b_1263,c_18311
b_951,c_10321
b_1524,c_18707
b_25,c_31077
b_552,c_8434
b_322,c_20660
b_44,c_3066
b_688,c_24110
b_198,c_10133
b_66,c_22544
b_1115,c_5403
b_1352,c_27280
b_356,c_1066
b_661,c_24905
b_687,c_24295
b_446,c_22834
b_345,c_14230
b_966,c_29864
b_450,c_15534
b_146,c_9075
b_1234,c_18084
b_1525,c_31097
b_299,c_31468
b_1261,c_23441
b_1319,c_16554
b_668,c_29533
b_886,c_28655
b_1099,c_22496
b_710,c_17600
b_1394,c_18854
b_69,c_19478
b_138,c_16002
b_1522,c_9083
b_639,c_12291
b_1379,c_10823
b_505,c_14685
b_1211,c_22315
b_165,c_6425
b_964,c_21934
b_1314,c_10364
b_1015,c_3000
b_1511,c_15017
b_219,c_4092
b_456,c_25031
b_393,c_455
b_1137,c_20343
b_38,c_22297
b_992,c_14988
b_1132,c_16313
b_1037,c_7281
b_768,c_13871
b_312,c_17712
b_960,c_5081
b_1180,c_16958
b_526,c_26239
b_799,c_6520
b_1384,c_7400
b_843,c_10209
b_1027,c_4125
b_1188,c_2621
b_1166,c_1438
b_1211,c_6384
b_1146,c_13681
b_655,c_31386
b_2,c_29254
b_1370,c_5878
b_711,c_23000
b_589,c_3003
b_4,c_8601
b_101,c_20413
b_877,c_15133
b_1053,c_9936
b_1485,c_12228
b_241,c_9786
b_1149,c_27876
b_38,c_21838
b_517,c_12855
b_1288,c_13492
b_636,c_13320
b_875,c_1025
b_663,c_20855
b_279,c_5482
b_1367,c_31157
b_92,c_4739
b_598,c_13638
b_1403,c_28212
b_238,c_3304
b_828,c_13330
b_525,c_23054
b_410,c_25274
b_749,c_8405
b_1011,c_27148
b_1286,c_28409
b_1501,c_12154
b_181,c_15786
b_1503,c_31105
b_987,c_29355
b_1429,c_24233
b_477,c_1664
b_1345,c_10389
b_105,c_5565
b_246,c_13943
b_129,c_21867
b_386,c_20093
b_1225,c_216
b_718,c_6627
b_850,c_24693
b_735,c_26244
b_553,c_12788
b_705,c_22799
b_995,c_7229
b_1158,c_14827
b_568,c_12230
b_11,c_28525
b_1423,c_4796
b_500,c_1452
b_936,c_12098
b_972,c_18673
b_294,c_5615
b_850,c_15675
b_122,c_4215
b_1194,c_18402
b_1369,c_14767
b_1343,c_25985
b_307,c_29996
b_456,c_13091
b_955,c_27029
b_687,c_86
b_294,c_667
b_1074,c_5396
b_910,c_20500
b_1269,c_15375
b_1093,c_22327
b_120,c_18209
b_304,c_16796
b_541,c_14639
b_285,c_26439
b_761,c_14374
b_128,c_3600
b_1488,c_1405
b_382,c_2190
b_451,c_4417
b_509,c_30187
b_743,c_15182
b_1178,c_22451
b_485,c_7363
b_1558,c_30611
b_1072,c_27566
b_1360,c_3685
b_553,c_12405
b_810,c_23036
b_1470,c_12696
b_1404,c_25161
b_225,c_7652
b_1317,c_11712
b_1195,c_20037
b_1064,c_6650
b_195,c_26342
b_1233,c_31027
b_329,c_15616
b_1306,c_13267
b_1034,c_27667
b_653,c_26797
b_1480,c_2308
b_270,c_6889
b_1524,c_16590
b_530,c_14358
b_385,c_524
b_48,c_30781
b_237,c_22402
b_1400,c_24788
b_1210,c_29865
b_1227,c_19024
b_1137,c_9342
b_70,c_31048
b_119,c_12321
b_59,c_25542
b_1194,c_20260
b_997,c_19051
b_1455,c_26797
b_482,c_27888
b_788,c_7794
b_1557,c_15912
b_638,c_1949
b_192,c_3443
b_746,c_13956
b_112,c_2663
b_1010,c_7196
b_1426,c_5734
b_1409,c_14888
b_1369,c_7561
b_1339,c_29943
b_1049,c_4553
b_1,c_20030
b_850,c_29780
b_1304,c_6806
b_867,c_4529
b_502,c_26232
b_666,c_5154
b_39,c_19352
b_1011,c_5428
b_603,c_24963
b_368,c_17372
b_1229,c_30007
b_237,c_30510
b_756,c_15635
b_507,c_12423
b_355,c_12119
b_548,c_20415
b_336,c_16472
b_584,c_13122
b_1218,c_13882
b_1284,c_9337
b_481,c_6820
b_1190,c_5085
b_1327,c_30325
b_1281,c_14139
b_1278,c_9362
b_1037,c_2936
b_1386,c_23548
b_934,c_1519
b_1410,c_21790
b_990,c_12499
b_994,c_10685
b_223,c_19021
b_1248,c_30485
b_652,c_27318
b_733,c_30515
b_544,c_12300
b_240,c_29075
b_1007,c_13153
b_1040,c_27282
b_685,c_28973
b_1174,c_23085
b_1459,c_7787
b_299,c_19511
b_1446,c_19333
b_79,c_18273
b_849,c_25969
b_573,c_9614
b_98,c_286
b_134,c_30679
b_1546,c_29651
b_251,c_23744
b_1135,c_20864
b_844,c_10443
b_590,c_22880
b_270,c_16682
b_683,c_26116
b_778,c_29112
b_866,c_29045
b_1540,c_31240
b_402,c_12664
b_1191,c_15855
b_498,c_1037
b_1341,c_5299
b_1080,c_3203
b_1372,c_28756
b_974,c_9499
b_494,c_3678
b_504,c_12189
b_169,c_30423
b_1149,c_26007
