b_960,c_4613
b_569,c_28524
b_108,c_23540
b_87,c_30462
b_1486,c_25394
b_428,c_11761
b_1407,c_10579
b_344,c_2268
b_587,c_3301
b_1041,c_15903
b_1532,c_18375
b_10,c_16584
b_433,c_4148
b_1252,c_22324
b_128,c_25995
b_1088,c_16950
b_59,c_20757
b_785,c_541
b_1202,c_28190
b_1230,c_9708
b_1083,c_5909
b_857,c_20993
b_322,c_15595
b_480,c_19423
b_1224,c_30537
b_1007,c_11935
b_148,c_29891
b_219,c_19978
b_1209,c_20544
b_725,c_9924
b_1250,c_9913
b_1304,c_8965
b_1279,c_24517
b_941,c_3016
b_1144,c_3160
b_861,c_21484
b_1196,c_6758
b_855,c_13094
b_926,c_5097
b_921,c_23391
b_1349,c_20646
b_738,c_22519
b_331,c_13177
b_1276,c_29982
b_1447,c_30686
b_683,c_28906
b_439,c_15782
b_767,c_25275
b_425,c_18529
b_591,c_4620
b_69,c_30098
b_54,c_18311
b_649,c_12576
b_863,c_16226
b_217,c_322
b_494,c_3524
b_736,c_25595
b_151,c_2171
b_893,c_25782
b_1518,c_22719
b_402,c_17139
b_828,c_3601
b_621,c_3592
b_74,c_11441
b_327,c_18333
b_629,c_5130
b_1076,c_16798
b_176,c_20216
b_1548,c_28516
b_225,c_27251
b_1207,c_26430
b_949,c_17899
b_1315,c_13199
b_158,c_19981
b_314,c_8147
b_1513,c_2706
b_290,c_5040
b_768,c_2340
b_538,c_26153
b_1116,c_16629
b_737,c_511
b_831,c_11634
b_270,c_20999
b_1544,c_22983
b_628,c_9185
b_813,c_4218
b_485,c_24161
b_425,c_29719
b_1193,c_28855
b_424,c_10239
b_1014,c_2305
b_122,c_7452
b_1117,c_3668
b_1026,c_25637
b_1389,c_9166
b_208,c_30951
b_70,c_34
b_1064,c_18774
b_650,c_4370
b_988,c_23185
b_268,c_23311
b_1099,c_5750
b_684,c_27051
b_1306,c_9021
b_1541,c_7953
b_936,c_14269
b_598,c_9824
b_353,c_11796
b_166,c_27071
b_1071,c_16440
b_853,c_5364
b_1257,c_30752
b_57,c_18178
b_646,c_17796
b_711,c_23255
b_672,c_7883
b_1217,c_27313
b_971,c_28341
b_935,c_10179
b_1531,c_16187
b_705,c_21765
b_80,c_22646
b_509,c_4934
b_760,c_17354
b_270,c_26684
b_1,c_28218
b_1502,c_14280
b_813,c_11061
b_1235,c_4956
b_254,c_2135
b_959,c_9152
b_1093,c_2351
b_929,c_5837
b_677,c_10608
b_361,c_22413
b_236,c_22648
b_530,c_14867
b_962,c_14363
b_631,c_3
b_514,c_3873
b_101,c_20222
b_1288,c_30928
b_101,c_11307
b_715,c_15248
b_1059,c_2586
b_875,c_22966
b_100,c_28475
b_989,c_4920
b_917,c_29786
b_1408,c_15315
b_881,c_30601
b_578,c_30031
b_1182,c_13392
b_1013,c_5378
b_96,c_22581
b_767,c_21389
b_719,c_26142
b_564,c_27998
b_476,c_10165
b_26,c_4448
b_140,c_23679
b_270,c_23421
b_436,c_4832
b_37,c_16815
b_1036,c_19252
b_203,c_14183
b_1494,c_12720
b_1429,c_19531
b_712,c_18396
b_474,c_14586
b_9,c_25213
b_1041,c_4588
b_946,c_10536
b_334,c_28402
b_1034,c_25756
b_1473,c_5765
b_1491,c_249
b_933,c_14591
b_743,c_7090
b_1509,c_15555
b_1446,c_29240
b_1262,c_2629
b_827,c_22703
b_1423,c_27317
b_1223,c_28316
b_1436,c_31029
b_751,c_13031
b_710,c_25659
b_1271,c_5489
b_763,c_7743
b_1018,c_1794
b_824,c_6350
b_498,c_18517
b_704,c_7363
b_1533,c_5345
b_1245,c_19634
b_332,c_3302
b_1531,c_30198
b_543,c_21086
b_305,c_9691
b_1066,c_27234
b_844,c_274
b_1318,c_12268
b_888,c_1818
b_1368,c_12513
b_204,c_11021
b_730,c_25361
b_1528,c_27441
b_1454,c_29487
b_171,c_25038
b_67,c_16295
b_287,c_16478
b_1283,c_6533
b_677,c_10408
b_1426,c_16829
b_1189,c_29399
b_1122,c_25275
b_1087,c_3546
b_1114,c_11189
b_464,c_26122
b_1134,c_21117
b_1052,c_30821
b_226,c_3797
b_319,c_656
b_678,c_19941
b_1050,c_22085
b_384,c_23830
b_1494,c_3842
b_833,c_7356
b_54,c_18167
b_1020,c_10326
b_790,c_4560
b_673,c_24892
b_812,c_16974
b_895,c_14697
b_126,c_20620
b_671,c_21609
b_135,c_25539
b_736,c_4844
b_735,c_8982
b_952,c_20830
b_1210,c_17597
b_77,c_22677
b_296,c_12870
b_692,c_30238
b_1006,c_21824
b_693,c_6922
b_786,c_2021
b_953,c_7089
b_680,c_27834
b_1550,c_10444
b_1249,c_6117
b_551,c_22363
b_1534,c_22739
b_1195,c_11148
b_111,c_18185
b_795,c_19660
b_847,c_11145
b_1470,c_26043
b_1163,c_22358
b_1388,c_18899
b_415,c_15695
b_18,c_6137
b_406,c_3094
b_837,c_1965
b_110,c_26147
b_369,c_24251
b_1035,c_3698
b_1142,c_9216
b_895,c_22385
b_1319,c_28708
b_1440,c_22694
b_1511,c_5416
b_223,c_8240
b_241,c_15978
b_773,c_16638
b_683,c_24077
b_598,c_25679
b_1309,c_19460
b_1144,c_29472
b_623,c_18224
b_1437,c_28135
b_1223,c_11689
b_1309,c_25626
b_974,c_1732
b_808,c_2557
b_1442,c_26754
b_16,c_28875
b_186,c_3680
b_901,c_10353
b_68,c_27335
b_938,c_7538
b_781,c_30209
b_1248,c_6562
b_1126,c_25997
b_198,c_27759
b_970,c_24883
b_1537,c_28640
b_1221,c_11002
b_122,c_8793
b_1045,c_26297
b_438,c_19542
b_565,c_24462
b_1556,c_27493
b_711,c_30541
b_1049,c_323
b_400,c_23634
b_1486,c_21956
b_105,c_6342
b_855,c_23501
b_565,c_17005
b_1119,c_22976
b_512,c_25471
b_1169,c_23073
b_493,c_1364
b_941,c_15145
b_1260,c_22469
b_694,c_30144
b_463,c_10015
b_671,c_16155
b_727,c_2609
b_366,c_7777
b_811,c_285
b_318,c_2559
b_157,c_21353
b_1492,c_2168
b_217,c_29294
b_252,c_31202
b_19,c_4115
b_1302,c_26319
b_1230,c_17795
b_520,c_5665
b_16,c_4114
b_122,c_12761
b_543,c_24165
b_736,c_28930
b_442,c_28777
b_297,c_23522
b_1298,c_27633
b_486,c_8134
b_827,c_30403
b_501,c_10738
b_1473,c_28642
b_1191,c_24526
b_978,c_23516
b_727,c_15944
b_743,c_29830
b_165,c_26376
b_1043,c_18830
b_713,c_6785
b_1281,c_30637
b_986,c_21337
b_957,c_20169
b_220,c_9844
b_698,c_2798
b_846,c_8778
b_140,c_30337
b_1481,c_19912
b_679,c_25341
b_1382,c_25134
b_1057,c_18026
b_289,c_9529
b_561,c_12934
b_198,c_7092
b_1077,c_5245
b_1068,c_14451
b_1072,c_9622
b_1152,c_22650
b_1409,c_1768
b_1325,c_19307
b_1072,c_3097
b_346,c_26019
b_1219,c_4135
b_234,c_17282
b_546,c_25063
b_1426,c_28581
b_662,c_1715
b_583,c_18845
b_975,c_14734
b_199,c_9012
b_1054,c_10065
b_466,c_26023
b_869,c_29878
b_1171,c_21918
b_1277,c_13807
b_1199,c_19321
b_853,c_31050
b_1447,c_15433
b_559,c_8217
b_305,c_26977
b_880,c_9593
b_892,c_4018
b_903,c_10752
b_288,c_13252
b_668,c_26735
b_1101,c_17416
b_612,c_17610
b_1543,c_14034
b_928,c_13652
b_982,c_25614
b_454,c_10462
b_852,c_13664
b_799,c_9532
b_1216,c_2786
b_193,c_11887
b_550,c_23708
b_533,c_28848
b_73,c_16875
b_712,c_23659
b_1376,c_15308
b_726,c_24900
b_1237,c_249
b_1256,c_29721
b_991,c_5165
b_1307,c_11464
b_426,c_25066
b_530,c_19069
b_851,c_20370
b_807,c_7706
b_1353,c_21327
b_1330,c_20325
b_24,c_24538
b_1385,c_183
b_625,c_621
b_567,c_19130
b_805,c_6996
b_1047,c_25616
b_480,c_12609
b_197,c_24285
b_356,c_3257
b_1454,c_24996
b_712,c_16469
b_343,c_18461
b_309,c_2824
b_1363,c_18621
b_1082,c_10347
b_1227,c_26791
b_25,c_1031
b_1076,c_21784
b_1215,c_9875
b_701,c_12185
b_1369,c_5723
b_272,c_17076
b_1029,c_5350
b_464,c_5914
b_1347,c_355
b_205,c_15595
b_1199,c_25195
b_366,c_30839
b_340,c_17057
b_624,c_3515
b_731,c_12165
b_351,c_27226
b_1205,c_24321
b_255,c_22458
b_317,c_2935
b_1009,c_30871
b_1196,c_22584
b_830,c_24118
b_62,c_28391
b_492,c_17302
b_75,c_8656
b_1107,c_24431
b_513,c_10798
b_1336,c_10580
b_1083,c_472
b_1451,c_7007
b_801,c_18364
b_821,c_15595
b_85,c_21592
b_485,c_28210
b_317,c_8160
b_1268,c_29352
b_78,c_3731
b_1463,c_17443
b_855,c_29552
b_1378,c_26211
b_1246,c_21905
b_1106,c_14667
b_515,c_7663
b_905,c_6623
b_1547,c_9390
b_1352,c_14335
b_909,c_28005
b_1011,c_15609
b_1394,c_21968
b_1081,c_2435
b_1269,c_10119
b_405,c_8714
b_232,c_27514
b_83,c_28908
b_1213,c_18516
b_1321,c_28031
b_1250,c_20350
b_423,c_18099
b_163,c_9789
b_646,c_13742
b_298,c_15538
b_428,c_22277
b_1170,c_3678
b_616,c_21803
