b_921,c_11167
b_788,c_30222
b_2,c_11336
b_405,c_10378
b_209,c_14996
b_680,c_25896
b_728,c_11441
b_576,c_30500
b_1264,c_11771
b_228,c_6821
b_1025,c_10674
b_643,c_14763
b_509,c_447
b_579,c_23278
b_1336,c_16134
b_465,c_25693
b_551,c_24971
b_1288,c_21946
b_268,c_1711
b_79,c_5985
b_1546,c_1211
b_1031,c_387
b_846,c_28099
b_1393,c_4022
b_305,c_14309
b_598,c_30437
b_315,c_13846
b_50,c_20944
b_1015,c_13003
b_881,c_30193
b_1466,c_12136
b_1195,c_5590
b_1233,c_28384
b_1111,c_29551
b_108,c_2811
b_1080,c_15677
b_70,c_20945
b_1310,c_10301
b_8,c_26102
b_291,c_25203
b_1159,c_7521
b_1492,c_9295
b_743,c_19522
b_1092,c_28933
b_1037,c_4694
b_950,c_653
b_953,c_22886
b_255,c_29808
b_53,c_20895
b_315,c_23917
b_723,c_23975
b_912,c_30820
b_39,c_29430
b_1066,c_538
b_688,c_22130
b_814,c_29299
b_1086,c_4804
b_1032,c_7264
b_233,c_20280
b_983,c_5610
b_781,c_3920
b_1467,c_5789
b_135,c_3752
b_1305,c_16898
b_758,c_16159
b_605,c_18169
b_1276,c_22684
b_637,c_11620
b_873,c_6879
b_516,c_2437
b_1147,c_14444
b_1492,c_14246
b_1294,c_20404
b_1015,c_7056
b_997,c_20171
b_589,c_13543
b_1250,c_30538
b_991,c_13455
b_271,c_22853
b_343,c_12947
b_710,c_17961
b_199,c_6409
b_1125,c_20130
b_1304,c_14813
b_1458,c_22745
b_616,c_10326
b_1134,c_8838
b_628,c_29354
b_719,c_708
b_1072,c_9262
b_985,c_8929
b_699,c_23813
b_389,c_24717
b_785,c_18564
b_983,c_12672
b_1245,c_14303
b_410,c_29150
b_1333,c_11956
b_466,c_15323
b_417,c_2577
b_735,c_8540
b_820,c_24034
b_44,c_380
b_1533,c_9938
b_449,c_25972
b_315,c_11976
b_683,c_20416
b_125,c_18353
b_1419,c_6942
b_849,c_7420
b_656,c_17960
b_618,c_27078
b_1530,c_19519
b_1501,c_29521
b_490,c_26136
b_778,c_8989
b_346,c_23254
b_1550,c_11946
b_1284,c_26690
b_1402,c_17251
b_338,c_25145
b_861,c_20766
b_970,c_17850
b_633,c_28558
b_144,c_30311
b_1041,c_10000
b_437,c_23643
b_1356,c_16851
b_376,c_7529
b_1521,c_2825
b_887,c_28796
b_799,c_27504
b_934,c_16582
b_1203,c_7471
b_1521,c_17181
b_1076,c_6052
b_1203,c_10126
b_79,c_30181
b_1339,c_29425
b_264,c_13796
b_1156,c_6474
b_276,c_3042
b_1279,c_13773
b_1007,c_5519
b_1201,c_10059
b_1333,c_15027
b_1150,c_9931
b_1336,c_23548
b_52,c_11050
b_993,c_20787
b_253,c_2852
b_1465,c_20280
b_1141,c_27550
b_269,c_18395
b_342,c_11475
b_1472,c_3113
b_612,c_30232
b_438,c_10619
b_459,c_23313
b_537,c_914
b_376,c_3348
b_938,c_27130
b_899,c_11942
b_20,c_28094
b_1152,c_26044
b_186,c_20206
b_531,c_19729
b_1117,c_2337
b_1135,c_6585
b_853,c_19235
b_108,c_595
b_219,c_25486
b_401,c_30369
b_1046,c_666
b_217,c_21338
b_1155,c_6725
b_301,c_25228
b_707,c_22529
b_1396,c_21913
b_1020,c_11807
b_865,c_28394
b_536,c_10443
b_784,c_8583
b_893,c_23409
b_1077,c_26384
b_297,c_10107
b_802,c_23260
b_864,c_30004
b_8,c_4672
b_395,c_26256
b_1507,c_9500
b_1227,c_29126
b_888,c_18086
b_489,c_7406
b_116,c_16208
b_99,c_11169
b_130,c_1626
b_723,c_17593
b_69,c_1520
b_518,c_18432
b_531,c_30769
b_635,c_4451
b_1079,c_28684
b_1502,c_25395
b_285,c_28713
b_535,c_932
b_899,c_12325
b_1270,c_11852
b_620,c_5215
b_411,c_7527
b_257,c_16441
b_916,c_19188
b_694,c_14096
b_1395,c_730
b_548,c_26247
b_915,c_12264
b_870,c_19152
b_79,c_14497
b_511,c_26072
b_563,c_12062
b_749,c_16013
b_821,c_13484
b_850,c_3483
b_284,c_900
b_29,c_13763
b_395,c_5102
b_285,c_24633
b_143,c_20778
b_1441,c_31261
b_1465,c_16769
b_332,c_12584
b_1358,c_2036
b_109,c_19809
b_1537,c_27986
b_1320,c_17834
b_80,c_6720
b_142,c_21286
b_1161,c_27958
b_1546,c_17394
b_252,c_24706
b_59,c_18813
b_1089,c_5429
b_1060,c_10898
b_19,c_8770
b_1173,c_11043
b_114,c_5918
b_1410,c_27935
b_1323,c_27189
b_500,c_15206
b_75,c_27375
b_1363,c_15710
b_967,c_7114
b_21,c_9465
b_1017,c_6162
b_1368,c_13441
b_1346,c_3727
b_1412,c_29909
b_392,c_1533
b_238,c_17250
b_766,c_7155
b_841,c_3669
b_777,c_29896
b_179,c_7210
b_340,c_8180
b_759,c_21451
b_444,c_17970
b_1483,c_20953
b_631,c_24016
b_293,c_9646
b_351,c_22554
b_1335,c_19552
b_824,c_13504
b_920,c_8029
b_1213,c_25316
b_219,c_26126
b_1546,c_10805
b_1162,c_30620
b_133,c_15799
b_1271,c_29459
b_1242,c_27565
b_785,c_16946
b_333,c_9036
b_416,c_27076
b_403,c_17228
b_137,c_15031
b_890,c_27904
b_361,c_10847
b_1146,c_30350
b_1286,c_13332
b_111,c_22266
b_848,c_30578
b_269,c_13457
b_1238,c_2383
b_1063,c_10351
b_841,c_13953
b_1369,c_18468
b_681,c_20457
b_17,c_20907
b_970,c_10769
b_1100,c_6329
b_1481,c_579
b_725,c_7987
b_76,c_23665
b_744,c_23514
b_1,c_1035
b_525,c_10060
b_929,c_3282
b_275,c_14972
b_567,c_3682
b_707,c_9210
b_703,c_23230
b_139,c_20897
b_1239,c_28555
b_1361,c_10403
b_1053,c_23307
b_1187,c_4374
b_1127,c_30806
b_1225,c_27904
b_15,c_5595
b_1193,c_14538
b_908,c_3791
b_520,c_28499
b_409,c_23216
b_778,c_1752
b_1434,c_28218
b_828,c_10391
b_399,c_29841
b_1178,c_7423
b_1320,c_6293
b_1323,c_665
b_1196,c_5961
b_167,c_14457
b_1137,c_15891
b_28,c_1020
b_1305,c_30277
b_1468,c_23996
b_399,c_15382
b_915,c_6600
b_1225,c_27781
b_534,c_7583
b_391,c_18121
b_1207,c_29571
b_1127,c_18557
b_457,c_11710
b_990,c_26774
b_217,c_12155
b_1236,c_19299
b_1129,c_15442
b_549,c_29813
b_1375,c_23880
b_1460,c_20577
b_523,c_13586
b_1188,c_12805
b_1067,c_18302
b_460,c_11009
b_315,c_6013
b_7,c_1223
b_988,c_1637
b_845,c_21571
b_925,c_22141
b_1158,c_28337
b_371,c_10755
b_103,c_3518
b_594,c_21619
b_785,c_5017
b_965,c_4598
b_901,c_6044
b_1023,c_4697
b_585,c_22109
b_702,c_12627
b_720,c_6414
b_522,c_21062
b_1076,c_11245
b_740,c_12209
b_1401,c_8027
b_653,c_13800
b_459,c_2983
b_1226,c_18266
b_1211,c_3091
b_718,c_2629
b_292,c_28386
b_1463,c_5250
b_448,c_19650
b_209,c_5661
b_747,c_24417
b_1416,c_16332
b_1163,c_7755
b_132,c_1968
b_947,c_20324
b_420,c_4985
b_1290,c_28608
b_858,c_23881
b_846,c_6642
b_1191,c_29424
b_1377,c_9872
b_1263,c_14418
b_138,c_12754
b_763,c_16537
b_519,c_14089
b_1237,c_20239
b_319,c_17844
b_395,c_27813
b_879,c_23813
b_125,c_3232
b_985,c_29781
b_1484,c_6551
b_397,c_21463
b_646,c_22842
b_1380,c_933
b_686,c_7072
b_165,c_27700
b_489,c_19631
b_643,c_1619
b_454,c_2779
b_202,c_29788
b_1529,c_1789
b_93,c_10035
b_354,c_18852
b_1219,c_23622
b_430,c_13195
b_1354,c_10002
b_121,c_29768
b_387,c_31177
b_272,c_11607
b_1285,c_24143
b_435,c_4209
b_535,c_30538
b_506,c_1965
b_594,c_9342
b_757,c_10795
b_784,c_5744
b_778,c_326
b_1504,c_5699
b_680,c_16909
b_622,c_899
b_1411,c_9804
b_111,c_21611
b_628,c_5845
b_558,c_28974
b_365,c_8461
b_1330,c_390
b_447,c_12338
b_1026,c_26429
b_609,c_5968
b_510,c_10951
b_1365,c_18518
b_635,c_19438
b_976,c_7198
b_1083,c_20919
b_587,c_30904
b_16,c_387
b_514,c_10737
b_334,c_16713
b_296,c_21375
b_439,c_10851
b_964,c_24690
b_1535,c_25005
b_704,c_26540
b_1249,c_6254
b_16,c_14962
b_221,c_27994
b_1402,c_17050
b_1458,c_988
b_648,c_17342
b_549,c_29578
b_545,c_6754
b_826,c_12055
b_822,c_27346
b_412,c_17916
b_1303,c_8598
b_454,c_26012
b_1310,c_18810
b_521,c_21367
b_866,c_14569
b_950,c_9170
b_760,c_23556
b_138,c_14428
b_1284,c_16389
b_1301,c_25754
b_196,c_10840
b_1078,c_11382
b_1287,c_22857
b_929,c_12332
b_1191,c_29346
b_217,c_14480
b_7,c_23273
b_1040,c_6951
b_1234,c_24354
b_737,c_2454
b_1031,c_8530
b_930,c_12867
b_889,c_2684
b_43,c_22122
b_773,c_12080
b_957,c_19770
b_659,c_19211
