b_1104,c_9235
b_395,c_4547
b_616,c_4148
b_739,c_3845
b_1368,c_6673
b_1481,c_28619
b_1032,c_81
b_270,c_27571
b_898,c_22077
b_275,c_23877
b_1325,c_13592
b_23,c_52
b_224,c_18850
b_876,c_969
b_1294,c_22785
b_841,c_8396
b_184,c_25843
b_392,c_23364
b_1212,c_9757
b_464,c_15302
b_393,c_24453
b_558,c_7349
b_1279,c_19872
b_249,c_21035
b_823,c_13178
b_748,c_8809
b_684,c_2702
b_630,c_7313
b_1013,c_27311
b_905,c_25663
b_1333,c_31309
b_640,c_1079
b_1029,c_28913
b_909,c_18745
b_143,c_2620
b_1473,c_25323
b_558,c_2990
b_455,c_29046
b_428,c_5541
b_121,c_18458
b_896,c_274
b_755,c_7254
b_1314,c_31309
b_1517,c_7424
b_1442,c_22079
b_1054,c_22157
b_29,c_25585
b_750,c_26059
b_1034,c_29089
b_1366,c_31235
b_920,c_13194
b_695,c_8896
b_1032,c_22485
b_1078,c_12833
b_1065,c_1530
b_1089,c_5156
b_881,c_18308
b_1407,c_21344
b_1116,c_3535
b_177,c_19645
b_1496,c_1729
b_94,c_2679
b_50,c_15246
b_142,c_5589
b_495,c_24203
b_1332,c_1372
b_234,c_26325
b_934,c_24929
b_1491,c_17927
b_957,c_6782
b_839,c_15717
b_277,c_8416
b_462,c_11342
b_1287,c_912
b_1553,c_14458
b_1420,c_27027
b_1192,c_913
b_156,c_2466
b_277,c_19677
b_545,c_6327
b_1036,c_8522
b_750,c_29937
b_160,c_28324
b_120,c_18926
b_216,c_27896
b_1269,c_4713
b_828,c_29410
b_1009,c_19766
b_531,c_29533
b_1486,c_26467
b_960,c_14375
b_152,c_20204
b_1392,c_23076
b_178,c_8949
b_927,c_11028
b_1256,c_20878
b_423,c_19722
b_718,c_23086
b_1048,c_23295
b_384,c_25590
b_17,c_22125
b_1428,c_28668
b_1378,c_28320
b_48,c_7533
b_333,c_6942
b_1361,c_11563
b_1487,c_14601
b_939,c_6072
b_1226,c_23962
b_717,c_1770
b_531,c_977
b_598,c_10357
b_172,c_17527
b_327,c_23643
b_507,c_10292
b_110,c_25952
b_398,c_2044
b_130,c_6163
b_106,c_26852
b_1199,c_31407
b_224,c_24704
b_326,c_14017
b_129,c_12273
b_616,c_16672
b_555,c_27308
b_1534,c_3418
b_1106,c_1856
b_567,c_22565
b_1542,c_15172
b_791,c_31217
b_1247,c_9056
b_895,c_29481
b_846,c_27809
b_370,c_14927
b_1166,c_1057
b_539,c_2996
b_846,c_9568
b_1061,c_21311
b_665,c_3624
b_1085,c_14466
b_1420,c_4611
b_1501,c_29728
b_679,c_20717
b_157,c_13301
b_967,c_13039
b_270,c_9966
b_48,c_19519
b_729,c_6036
b_1381,c_9570
b_691,c_7024
b_1199,c_13237
b_65,c_7539
b_1149,c_9277
b_190,c_13814
b_28,c_6996
b_275,c_19530
b_620,c_20055
b_1199,c_25881
b_343,c_14289
b_669,c_21502
b_532,c_16856
b_943,c_27503
b_1155,c_5627
b_232,c_30982
b_890,c_19132
b_15,c_7689
b_705,c_30207
b_222,c_19953
b_203,c_5736
b_1070,c_1972
b_299,c_8954
b_1266,c_4162
b_1254,c_3535
b_55,c_29730
b_1491,c_30702
b_112,c_25123
b_1449,c_6751
b_869,c_17779
b_1232,c_98
b_413,c_14783
b_851,c_26406
b_1306,c_4670
b_1430,c_1878
b_484,c_23515
b_940,c_10426
b_1392,c_9485
b_193,c_6451
b_944,c_12797
b_442,c_18612
b_146,c_9938
b_437,c_6445
b_334,c_3574
b_680,c_27590
b_921,c_28227
b_464,c_10420
b_903,c_15515
b_1122,c_6470
b_1492,c_22843
b_1279,c_28474
b_506,c_1595
b_1500,c_2156
b_1553,c_17506
b_1002,c_6304
b_261,c_23761
b_662,c_19787
b_374,c_11047
b_280,c_23645
b_100,c_20834
b_1211,c_10646
b_825,c_9268
b_459,c_22447
b_1536,c_24746
b_719,c_13258
b_583,c_3346
b_395,c_23226
b_720,c_10623
b_929,c_21374
b_944,c_3941
b_441,c_4341
b_921,c_17458
b_1138,c_2671
b_368,c_9311
b_1056,c_2517
b_598,c_10503
b_483,c_2092
b_186,c_9477
b_680,c_24929
b_715,c_781
b_1297,c_16967
b_863,c_29881
b_677,c_21056
b_1535,c_19995
b_1066,c_5801
b_1479,c_17926
b_26,c_3540
b_813,c_2461
b_751,c_15
b_1151,c_19776
b_371,c_8736
b_76,c_16583
b_615,c_14402
b_686,c_13977
b_401,c_15143
b_21,c_9698
b_608,c_18899
b_48,c_22808
b_1288,c_14011
b_1481,c_9332
b_746,c_29004
b_336,c_15620
b_312,c_11817
b_138,c_30167
b_152,c_16169
b_913,c_29421
b_969,c_2524
b_6,c_11665
b_1071,c_5707
b_1481,c_3631
b_1311,c_13493
b_839,c_13262
b_671,c_6964
b_739,c_7421
b_1511,c_30243
b_1365,c_11105
b_404,c_5174
b_1547,c_5515
b_1523,c_27286
b_514,c_21814
b_13,c_27005
b_876,c_15462
b_428,c_18563
b_629,c_10333
b_804,c_15139
b_622,c_29978
b_695,c_28249
b_822,c_5421
b_967,c_12213
b_1200,c_14143
b_215,c_5098
b_1440,c_22180
b_1460,c_15594
b_902,c_28212
b_1071,c_13518
b_699,c_11525
b_275,c_3437
b_1057,c_21203
b_653,c_8741
b_409,c_17668
b_75,c_17183
b_178,c_6891
b_902,c_10700
b_1195,c_5075
b_984,c_28816
b_225,c_22287
b_1495,c_9766
b_547,c_16451
b_38,c_24372
b_1018,c_8543
b_846,c_10327
b_1028,c_31085
b_465,c_15723
b_732,c_26884
b_532,c_10611
b_899,c_8682
b_111,c_4532
b_1364,c_15842
b_1257,c_1197
b_1546,c_17368
b_1257,c_7268
b_856,c_26686
b_1070,c_26523
b_604,c_24727
b_741,c_6931
b_820,c_8467
b_652,c_20267
b_1091,c_25428
b_658,c_29186
b_1020,c_26035
b_1408,c_26527
b_698,c_2388
b_1091,c_12665
b_54,c_30626
b_585,c_6766
b_1374,c_28717
b_270,c_879
b_1447,c_31444
b_643,c_26167
b_865,c_10303
b_472,c_19659
b_237,c_25500
b_1034,c_13779
b_1512,c_14630
b_359,c_10499
b_86,c_4038
b_1229,c_24028
b_585,c_18535
b_574,c_27371
b_1146,c_11069
b_371,c_22956
b_1472,c_10283
b_205,c_8630
b_298,c_18976
b_1400,c_11873
b_1355,c_29992
b_1445,c_1070
b_846,c_5171
b_1392,c_28410
b_541,c_13932
b_401,c_27988
b_628,c_16451
b_584,c_15998
b_872,c_18235
b_456,c_8866
b_138,c_25811
b_616,c_19329
b_214,c_15680
b_265,c_30798
b_621,c_5743
b_692,c_20698
b_81,c_20532
b_748,c_15535
b_1352,c_24759
b_994,c_3065
b_342,c_22343
b_56,c_13952
b_876,c_20481
b_1389,c_21826
b_257,c_2698
b_538,c_2357
b_671,c_2037
b_785,c_25726
b_1190,c_28002
b_634,c_24536
b_1106,c_18598
b_1187,c_31279
b_435,c_18241
b_701,c_6779
b_569,c_6456
b_463,c_15677
b_126,c_3523
b_237,c_20882
b_1227,c_24240
b_976,c_0
b_1186,c_7237
b_683,c_29945
b_1279,c_10168
b_219,c_7290
b_582,c_26853
b_1456,c_16554
b_127,c_5518
b_840,c_9311
b_1157,c_13725
b_610,c_12531
b_1206,c_7386
b_363,c_3950
b_1350,c_23817
b_44,c_13202
b_1425,c_14834
b_2,c_10439
b_114,c_13753
b_1367,c_21981
b_146,c_7883
b_804,c_7267
b_369,c_24389
b_680,c_18091
b_353,c_30924
b_600,c_6101
b_736,c_20107
b_1209,c_25730
b_233,c_738
b_1381,c_28924
b_2,c_9430
b_1466,c_26469
b_471,c_7859
b_1216,c_7137
b_617,c_20312
b_862,c_20152
b_867,c_25810
b_1030,c_3127
b_1552,c_5228
b_1231,c_6934
b_836,c_19713
b_1549,c_28642
b_492,c_4886
b_75,c_24471
b_836,c_18470
b_1189,c_29395
b_377,c_11434
b_290,c_15093
b_1173,c_2203
b_1553,c_3077
b_897,c_822
b_393,c_10808
b_1505,c_12281
b_429,c_346
b_687,c_11284
b_685,c_26033
b_927,c_23443
b_943,c_3238
b_1547,c_14460
b_122,c_8465
b_428,c_7692
b_988,c_5943
b_699,c_26772
b_43,c_8803
b_17,c_12178
b_2,c_2984
b_704,c_10255
b_1077,c_13710
b_722,c_15758
b_147,c_21292
b_1537,c_16264
b_187,c_8629
b_53,c_14894
b_434,c_20592
b_123,c_8890
b_1329,c_2974
b_1226,c_14717
b_1085,c_15161
b_1140,c_19375
b_1299,c_19380
b_156,c_32
b_287,c_17138
b_1357,c_1351
b_1454,c_21339
b_1465,c_17650
b_986,c_25917
b_1162,c_27211
b_460,c_9062
b_182,c_19799
b_1002,c_25584
b_218,c_26794
b_1336,c_9290
b_294,c_18670
b_995,c_16650
b_159,c_10759
b_674,c_4673
b_739,c_11303
b_298,c_4683
b_632,c_19022
b_243,c_7320
b_2,c_27060
b_74,c_29188
b_84,c_26204
b_719,c_30074
b_343,c_19943
b_1142,c_22047
b_397,c_1566
b_765,c_1243
b_1481,c_31381
b_1209,c_2132
b_789,c_3026
b_466,c_29844
b_182,c_639
b_142,c_15019
b_1323,c_18680
b_542,c_25833
b_179,c_15408
b_851,c_26920
b_955,c_26562
