b_1375,c_22836
b_102,c_16524
b_337,c_9668
b_1110,c_20806
b_372,c_17183
b_664,c_2649
b_1135,c_29971
b_63,c_19184
b_524,c_13960
b_616,c_18425
b_533,c_11542
b_769,c_19457
b_828,c_7889
b_903,c_2996
b_579,c_5641
b_1311,c_20086
b_721,c_17077
b_149,c_20697
b_91,c_9149
b_881,c_375
b_300,c_10840
b_392,c_20860
b_403,c_17551
b_1277,c_24602
b_322,c_9739
b_1252,c_29219
b_1051,c_5715
b_357,c_3560
b_1424,c_25539
b_1537,c_6896
b_1040,c_3974
b_1189,c_15598
b_765,c_15895
b_60,c_26304
b_611,c_30993
b_292,c_28907
b_763,c_14013
b_1072,c_3214
b_1156,c_10972
b_808,c_12190
b_1298,c_25005
b_1525,c_25764
b_946,c_20978
b_351,c_7878
b_208,c_28806
b_82,c_2994
b_722,c_1398
b_511,c_29545
b_761,c_26784
b_761,c_9329
b_709,c_534
b_296,c_6527
b_991,c_6733
b_1016,c_22429
b_672,c_1864
b_884,c_13228
b_1460,c_428
b_743,c_44
b_839,c_7306
b_762,c_29875
b_895,c_815
b_757,c_1165
b_783,c_8449
b_619,c_1633
b_1118,c_30525
b_415,c_3342
b_1530,c_3414
b_1005,c_27050
b_233,c_16970
b_1139,c_13234
b_485,c_4361
b_1511,c_17293
b_1058,c_14647
b_1334,c_4316
b_760,c_28288
b_910,c_4335
b_92,c_24963
b_1474,c_20062
b_984,c_6353
b_831,c_288
b_1035,c_29882
b_202,c_16830
b_313,c_12758
b_855,c_12334
b_1071,c_27777
b_1195,c_18174
b_891,c_21416
b_12,c_4571
b_739,c_25069
b_53,c_3993
b_90,c_15039
b_1215,c_27692
b_470,c_28800
b_1300,c_22865
b_1145,c_9730
b_1387,c_23963
b_510,c_29726
b_417,c_17785
b_419,c_23509
b_887,c_26540
b_107,c_6808
b_1518,c_29853
b_385,c_19263
b_778,c_17529
b_476,c_7191
b_193,c_5768
b_998,c_18425
b_556,c_30882
b_682,c_29469
b_679,c_10597
b_61,c_13945
b_1142,c_11947
b_614,c_17420
b_150,c_10628
b_1526,c_18547
b_589,c_8452
b_1329,c_23345
b_441,c_5057
b_1196,c_28444
b_411,c_10136
b_1178,c_11040
b_712,c_29838
b_12,c_15197
b_1110,c_1530
b_1559,c_29176
b_1093,c_12309
b_1194,c_3558
b_161,c_19323
b_513,c_15872
b_1056,c_16940
b_583,c_2338
b_778,c_4538
b_663,c_13237
b_1155,c_15646
b_457,c_1146
b_498,c_8339
b_868,c_18862
b_482,c_19362
b_530,c_5418
b_895,c_1681
b_1524,c_25296
b_1295,c_12456
b_914,c_3764
b_1203,c_2577
b_894,c_22605
b_1446,c_5662
b_779,c_22648
b_1457,c_5571
b_836,c_2380
b_1467,c_5031
b_1378,c_3323
b_1306,c_25421
b_301,c_18553
b_1202,c_778
b_122,c_26930
b_714,c_1607
b_966,c_18447
b_1060,c_16584
b_1233,c_738
b_525,c_29228
b_802,c_8989
b_62,c_12323
b_1286,c_14897
b_827,c_13453
b_470,c_18451
b_1146,c_482
b_1369,c_30093
b_1053,c_17182
b_1008,c_12553
b_1531,c_20208
b_87,c_6342
b_235,c_526
b_64,c_2956
b_296,c_27776
b_1542,c_3968
b_1232,c_2644
b_546,c_10832
b_643,c_19267
b_746,c_575
b_932,c_7447
b_198,c_8347
b_1256,c_14568
b_415,c_28016
b_997,c_8623
b_1090,c_30272
b_144,c_3678
b_675,c_27578
b_315,c_10761
b_892,c_25042
b_61,c_4620
b_1307,c_1226
b_1063,c_18819
b_1307,c_9867
b_1193,c_20872
b_1533,c_12171
b_1342,c_30921
b_886,c_27872
b_1027,c_18400
b_209,c_16093
b_283,c_8297
b_1476,c_20782
b_1506,c_12885
b_1187,c_24506
b_914,c_24658
b_466,c_12834
b_801,c_28128
b_804,c_21556
b_895,c_13493
b_302,c_30004
b_471,c_27650
b_635,c_20078
b_477,c_20359
b_1320,c_7271
b_1146,c_9993
b_53,c_1068
b_27,c_5572
b_1455,c_8130
b_853,c_21629
b_683,c_12679
b_1010,c_5347
b_127,c_18011
b_936,c_22893
b_140,c_27833
b_141,c_18368
b_96,c_9483
b_479,c_6364
b_403,c_24688
b_718,c_14896
b_54,c_12746
b_649,c_7770
b_237,c_22631
b_253,c_31228
b_835,c_20222
b_101,c_16440
b_573,c_17932
b_1036,c_5242
b_1547,c_22965
b_1344,c_30307
b_712,c_27415
b_707,c_31245
b_1484,c_27304
b_1218,c_8725
b_97,c_31428
b_704,c_22914
b_498,c_21176
b_620,c_8927
b_1402,c_26553
b_1487,c_24726
b_104,c_4606
b_1087,c_23457
b_1185,c_8603
b_964,c_19650
b_285,c_16835
b_950,c_21595
b_949,c_5650
b_1213,c_20159
b_29,c_24392
b_498,c_13989
b_473,c_24074
b_870,c_15586
b_1355,c_25976
b_274,c_637
b_684,c_14389
b_317,c_14655
b_1369,c_22599
b_135,c_21531
b_1104,c_13313
b_190,c_11684
b_1443,c_15979
b_843,c_17727
b_1473,c_9657
b_876,c_29342
b_44,c_26802
b_299,c_1950
b_132,c_20571
b_1319,c_10259
b_685,c_3883
b_465,c_20087
b_1375,c_16419
b_817,c_13250
b_621,c_20905
b_367,c_26526
b_298,c_15787
b_1513,c_13625
b_1314,c_30660
b_1444,c_30573
b_1343,c_16072
b_1510,c_21664
b_810,c_20529
b_1089,c_5690
b_1300,c_11468
b_104,c_5076
b_1079,c_27165
b_829,c_4078
b_453,c_24114
b_1233,c_9125
b_67,c_15012
b_18,c_4007
b_1274,c_12971
b_903,c_18279
b_90,c_6105
b_440,c_6946
b_991,c_18900
b_318,c_10118
b_1455,c_26724
b_864,c_3970
b_780,c_5022
b_1406,c_15339
b_291,c_8560
b_1010,c_3847
b_90,c_7784
b_1059,c_7199
b_1162,c_23943
b_899,c_21021
b_812,c_15836
b_676,c_17687
b_675,c_11117
b_767,c_289
b_707,c_22932
b_258,c_24973
b_283,c_10146
b_210,c_480
b_169,c_24609
b_785,c_28585
b_1,c_7472
b_45,c_13427
b_1523,c_30903
b_829,c_18374
b_210,c_5977
b_1399,c_6020
b_1234,c_4181
b_437,c_12472
b_810,c_29182
b_281,c_22901
b_391,c_2736
b_16,c_22908
b_935,c_21711
b_449,c_31365
b_1557,c_5552
b_521,c_4358
b_1197,c_22206
b_666,c_18498
b_814,c_15787
b_677,c_15006
b_346,c_12876
b_200,c_23885
b_893,c_10088
b_753,c_27865
b_1140,c_22446
b_403,c_23774
b_1216,c_8614
b_614,c_10308
b_666,c_23739
b_779,c_4348
b_1392,c_8166
b_1518,c_11492
b_596,c_9755
b_759,c_24706
b_921,c_28374
b_1306,c_30380
b_1057,c_7352
b_283,c_2597
b_1043,c_13111
b_1546,c_4369
b_250,c_18095
b_598,c_10938
b_476,c_26267
b_1275,c_24611
b_1300,c_27455
b_550,c_20827
b_38,c_6149
b_502,c_22319
b_1477,c_14276
b_921,c_9723
b_1502,c_8903
b_672,c_16545
b_716,c_10546
b_1186,c_8218
b_1361,c_6292
b_1477,c_17566
b_899,c_18957
b_49,c_6926
b_212,c_1778
b_1546,c_6520
b_1042,c_18197
b_1534,c_10603
b_761,c_8441
b_862,c_8155
b_902,c_15149
b_1377,c_1480
b_1394,c_14953
b_271,c_13248
b_730,c_1567
b_1027,c_18645
b_1322,c_12254
b_649,c_21667
b_901,c_5915
b_661,c_20806
b_294,c_9217
b_66,c_11890
b_604,c_31118
b_914,c_29159
b_1094,c_20099
b_918,c_10932
b_544,c_27517
b_625,c_18082
b_164,c_13452
b_1473,c_1661
b_431,c_6388
b_1261,c_26009
b_1462,c_11000
b_30,c_24195
b_1463,c_21088
b_207,c_5559
b_19,c_20209
b_950,c_19751
b_1214,c_18970
b_512,c_30131
b_82,c_5673
b_499,c_13708
b_861,c_17021
b_442,c_24079
b_801,c_30275
b_934,c_28373
b_1439,c_7728
b_1165,c_26551
b_1057,c_7118
b_335,c_28521
b_123,c_2093
b_1332,c_17783
b_1240,c_18242
b_322,c_20353
b_215,c_6255
b_308,c_20394
b_349,c_30564
b_1471,c_28643
b_772,c_12348
b_1452,c_26694
b_879,c_21079
b_170,c_13616
b_746,c_28159
b_739,c_14846
b_535,c_12784
b_1197,c_24782
b_580,c_24687
b_547,c_4408
b_56,c_28696
b_214,c_21735
b_1032,c_23984
b_1129,c_9576
b_1001,c_16413
b_81,c_10949
b_146,c_26959
b_53,c_15715
b_1144,c_1993
b_607,c_30890
b_668,c_8626
b_100,c_11840
b_419,c_22006
b_10,c_2990
b_409,c_21113
b_255,c_16673
b_1396,c_18184
b_1302,c_22309
b_174,c_20184
b_53,c_19499
b_739,c_4464
b_1356,c_29133
b_986,c_9171
b_977,c_4162
b_878,c_14555
b_870,c_27332
b_407,c_20926
b_460,c_7611
b_1370,c_16729
b_1065,c_1236
b_795,c_7391
b_870,c_11224
b_186,c_17723
b_1131,c_7767
b_519,c_12034
b_779,c_15990
b_1043,c_6646
b_947,c_30702
b_160,c_0
b_955,c_21598
b_239,c_9974
b_1079,c_21481
b_878,c_12700
b_496,c_11215
b_213,c_15978
b_621,c_8119
b_771,c_12032
b_542,c_9784
b_1335,c_28876
b_693,c_16074
b_645,c_27534
b_1378,c_17735
b_758,c_15236
